season,week,pred_bottomk,actual_eliminated_list,match,bottom_k,score_col
26,2,"['Kareem Abdul-Jabbar', 'Jennie Finch Daigle', 'Arike Ogunbowale']","['Arike Ogunbowale', 'Kareem Abdul-Jabbar']",True,3,adjusted_score
26,3,"['Jennie Finch Daigle', 'Chris Mazdzer', 'Mirai Nagasu']","['Chris Mazdzer', 'Jennie Finch Daigle', 'Mirai Nagasu']",True,3,adjusted_score
26,4,"['Tonya Harding', 'Josh Norman', 'Adam Rippon']",,False,3,adjusted_score
27,1,"['Joe Amabile', 'Nikki Glaser', 'Danelle Umstead']",['Nikki Glaser'],True,3,adjusted_score
27,2,"['Joe Amabile', 'Danelle Umstead', 'Bobby Bones']",['Danelle Umstead'],True,3,adjusted_score
27,3,"['Joe Amabile', 'Nancy McKeon', 'John Schneider']",['Nancy McKeon'],True,3,adjusted_score
27,4,"['Joe Amabile', 'Tinashe', 'Bobby Bones']",['Tinashe'],True,3,adjusted_score
27,5,"['Joe Amabile', 'Bobby Bones', 'John Schneider']",,False,3,adjusted_score
27,6,"['Joe Amabile', 'John Schneider', 'Mary Lou Retton']",['Mary Lou Retton'],True,3,adjusted_score
27,7,"['Joe Amabile', 'DeMarcus Ware', 'John Schneider']","['DeMarcus Ware', 'John Schneider']",True,3,adjusted_score
27,8,"['Joe Amabile', 'Bobby Bones', 'Juan Pablo Di Pace']","['Joe Amabile', 'Juan Pablo Di Pace']",True,3,adjusted_score
27,9,"['Alexis Ren', 'Bobby Bones', 'Milo Manheim']",,False,3,adjusted_score
28,1,"['Lamar Odom', 'Sean Spicer', 'Ray Lewis']",,False,3,adjusted_score
28,2,"['Lamar Odom', 'Ray Lewis', 'Mary Wilson']",['Mary Wilson'],True,3,adjusted_score
28,3,"['Lamar Odom', 'Sean Spicer', 'Karamo Brown']",,False,3,adjusted_score
28,4,"['Lamar Odom', 'Sean Spicer', 'Kate Flannery']",['Lamar Odom'],True,3,adjusted_score
28,5,"['Sean Spicer', 'Karamo Brown', 'Lauren Alaina']",,False,3,adjusted_score
28,6,"['Sean Spicer', 'Sailor Brinkley-Cook', 'Kate Flannery']",['Sailor Brinkley-Cook'],True,3,adjusted_score
28,7,"['Sean Spicer', 'Kate Flannery', 'Karamo Brown']",['Karamo Brown'],True,3,adjusted_score
28,8,"['Sean Spicer', 'Lauren Alaina', 'Kate Flannery']",['Kate Flannery'],True,3,adjusted_score
28,9,"['Sean Spicer', 'Lauren Alaina', 'James Van Der Beek']",['Sean Spicer'],True,3,adjusted_score
28,10,"['James Van Der Beek', 'Lauren Alaina', 'Hannah Brown']",['James Van Der Beek'],True,3,adjusted_score
28,11,"['Lauren Alaina', 'Hannah Brown', 'Kel Mitchell']",,False,3,adjusted_score
29,1,"['Carole Baskin', 'Charles Oakley', 'Chrishell Stause']",,False,3,adjusted_score
29,2,"['Charles Oakley', 'Carole Baskin', 'Skai Jackson']",['Charles Oakley'],True,3,adjusted_score
29,3,"['Carole Baskin', 'Anne Heche', 'Jesse Metcalfe']",['Carole Baskin'],True,3,adjusted_score
29,4,"['Jesse Metcalfe', 'Anne Heche', 'Nelly']",['Anne Heche'],True,3,adjusted_score
29,5,"['Jesse Metcalfe', 'Chrishell Stause', 'Veron Davis']",['Jesse Metcalfe'],True,3,adjusted_score
29,6,"['Veron Davis', 'Skai Jackson', 'Nelly']",['Veron Davis'],True,3,adjusted_score
29,7,"['Monica Aldama', 'Jeannie Mai', 'Nelly']",['Monica Aldama'],True,3,adjusted_score
29,8,"['Nelly', 'Chrishell Stause', 'AJ McLean']",['Chrishell Stause'],True,3,adjusted_score
29,9,"['Nelly', 'AJ McLean', 'Skai Jackson']",['AJ McLean'],True,3,adjusted_score
29,10,"['Skai Jackson', 'Nelly', 'Johnny Weir']","['Johnny Weir', 'Skai Jackson']",True,3,adjusted_score
29,11,"['Nelly', 'Justina Machado', 'Kaitlyn Bristowe']",,False,3,adjusted_score
30,1,"['Martin Kove', 'Brian Austin Green', 'Iman Shumpert']",,False,3,adjusted_score
30,2,"['Martin Kove', 'Brian Austin Green', 'Matt James']",['Martin Kove'],True,3,adjusted_score
30,3,"['Cody Rigsby', 'Christine Chiu', 'Brian Austin Green']",['Christine Chiu'],True,3,adjusted_score
30,4,"['Brian Austin Green', 'Matt James', 'Kenya Moore']","['Brian Austin Green', 'Matt James']",True,3,adjusted_score
30,5,"['Melanie C', 'Cody Rigsby', 'Mike ""The Miz"" Mizanin']",['Melanie C'],True,3,adjusted_score
30,6,"['Kenya Moore', 'Mike ""The Miz"" Mizanin', 'Cody Rigsby']",['Kenya Moore'],True,3,adjusted_score
30,7,"['Mike ""The Miz"" Mizanin', 'Cody Rigsby', 'Suni Lee']","['Mike ""The Miz"" Mizanin']",True,3,adjusted_score
30,8,"['Jimmie Allen', 'Olivia Jade', 'Cody Rigsby']","['Jimmie Allen', 'Olivia Jade']",True,3,adjusted_score
30,9,"['Melora Hardin', 'Suni Lee', 'Cody Rigsby']","['Melora Hardin', 'Suni Lee']",True,3,adjusted_score
30,10,"['Cody Rigsby', 'Amanda Kloots', 'Iman Shumpert']",,False,3,adjusted_score
31,1,"['Jason Lewis', 'Vinny Guadagnino', 'Cheryl Ladd']",['Jason Lewis'],True,3,adjusted_score
31,2,"['Cheryl Ladd', 'Teresa Giudice', 'Vinny Guadagnino']",['Teresa Giudice'],True,3,adjusted_score
31,3,"['Vinny Guadagnino', 'Cheryl Ladd', 'Sam Champion']",['Cheryl Ladd'],True,3,adjusted_score
31,4,"['Sam Champion', 'Vinny Guadagnino', 'Joseph Baena']",['Sam Champion'],True,3,adjusted_score
31,5,"['Vinny Guadagnino', 'Joseph Baena', 'Daniel Durant']",['Joseph Baena'],True,3,adjusted_score
31,6,"['Vinny Guadagnino', 'Jessie James Decker', 'Trevor Donovan']",['Jessie James Decker'],True,3,adjusted_score
31,7,"['Vinny Guadagnino', 'Jordin Sparks', ""Heidi D'Amelio""]",['Jordin Sparks'],True,3,adjusted_score
31,8,"['Vinny Guadagnino', ""Heidi D'Amelio"", 'Daniel Durant']","[""Heidi D'Amelio"", 'Vinny Guadagnino']",True,3,adjusted_score
31,9,"['Trevor Donovan', 'Daniel Durant', 'Shangela']","['Daniel Durant', 'Trevor Donovan']",True,3,adjusted_score
31,10,"['Shangela', 'Wayne Brady', 'Gabby Windey']",,False,3,adjusted_score
32,1,"['Matt Walsh', 'Tyson Beckford', 'Harry Jowsey']",['Matt Walsh'],True,3,adjusted_score
32,2,"['Mauricio Umansky', 'Jamie Lynn Spears', 'Tyson Beckford']",['Jamie Lynn Spears'],True,3,adjusted_score
32,3,"['Tyson Beckford', 'Mauricio Umansky', 'Adrian Peterson']",['Tyson Beckford'],True,3,adjusted_score
32,4,"['Barry Williams', 'Alyson Hannigan', 'Mauricio Umansky']",['Adrian Peterson'],False,3,adjusted_score
32,5,"['Harry Jowsey', 'Barry Williams', 'Mira Sorvino']",['Mira Sorvino'],True,3,adjusted_score
32,6,"['Harry Jowsey', 'Mauricio Umansky', 'Barry Williams']",['Mauricio Umansky'],True,3,adjusted_score
32,7,"['Harry Jowsey', 'Barry Williams', 'Lele Pons']",['Lele Pons'],True,3,adjusted_score
32,8,"['Harry Jowsey', 'Barry Williams', 'Alyson Hannigan']",['Barry Williams'],True,3,adjusted_score
32,9,"['Harry Jowsey', 'Alyson Hannigan', 'Ariana Madix']",['Harry Jowsey'],True,3,adjusted_score
32,10,"['Alyson Hannigan', 'Jason Mraz', 'Ariana Madix']",,False,3,adjusted_score
32,11,"['Alyson Hannigan', 'Ariana Madix', 'Charity Lawson']",,False,3,adjusted_score
33,1,"['Eric Roberts', 'Reginald VelJohnson', 'Tori Spelling']",,False,3,adjusted_score
33,2,"['Reginald VelJohnson', 'Eric Roberts', 'Tori Spelling']","['Anna Delvey', 'Tori Spelling']",True,3,adjusted_score
33,3,"['Reginald VelJohnson', 'Eric Roberts', 'Dwight Howard\xa0']","['Eric Roberts', 'Reginald VelJohnson']",True,3,adjusted_score
33,4,"['Dwight Howard\xa0', 'Phaedra Parks', 'Brooks Nader']",['Brooks Nader'],True,3,adjusted_score
33,5,"['Dwight Howard\xa0', 'Phaedra Parks', 'Stephen Nedoroscik']",['Phaedra Parks'],True,3,adjusted_score
33,6,"['Ilona Maher', 'Danny Amendola', 'Stephen Nedoroscik']",['Jenn Tran'],False,3,adjusted_score
33,7,"['Dwight Howard\xa0', 'Danny Amendola', 'Ilona Maher']",['Dwight Howard\xa0'],True,3,adjusted_score
33,8,"['Danny Amendola', 'Stephen Nedoroscik', 'Ilona Maher']",,False,3,adjusted_score
33,9,"['Danny Amendola', 'Ilona Maher', 'Stephen Nedoroscik']",,False,3,adjusted_score
34,1,"['Corey Feldman', 'Andy Richter', 'Baron Davis']",,False,3,adjusted_score
34,2,"['Corey Feldman', 'Andy Richter', 'Baron Davis']","['Baron Davis', 'Corey Feldman']",True,3,adjusted_score
34,3,"['Andy Richter', 'Lauren Jauregui', 'Jen Affleck']",['Lauren Jauregui'],True,3,adjusted_score
34,4,"['Andy Richter', 'Scott Hoying', 'Danielle Fishel']",['Hilaria Baldwin'],False,3,adjusted_score
34,5,"['Andy Richter', 'Jen Affleck', 'Scott Hoying']",,False,3,adjusted_score
34,6,"['Andy Richter', 'Scott Hoying', 'Jen Affleck']",['Scott Hoying'],True,3,adjusted_score
34,7,"['Andy Richter', 'Elaine Hendrix', 'Jen Affleck']",['Jen Affleck'],True,3,adjusted_score
34,8,"['Andy Richter', 'Danielle Fishel', 'Elaine Hendrix']",['Danielle Fishel'],True,3,adjusted_score
34,9,"['Andy Richter', 'Elaine Hendrix', 'Dylan Efron']",['Andy Richter'],True,3,adjusted_score
34,10,"['Elaine Hendrix', 'Dylan Efron', 'Whitney Leavitt']",['Whitney Leavitt'],True,3,adjusted_score
34,11,"['Elaine Hendrix', 'Dylan Efron', 'Jordan Chiles']",,False,3,adjusted_score
